id,iv1_write,iv1_text,iv2_threat,threatened,bullshit_receptivity_scale_1,bullshit_receptivity_scale_2,bullshit_receptivity_scale_3,bullshit_receptivity_scale_4,bullshit_receptivity_scale_5,bullshit_receptivity_scale_6,bullshit_receptivity_scale_7,bullshit_receptivity_scale_8,bullshit_receptivity_scale_9,bullshit_receptivity_scale_10,bullshit_receptivity_scale_11,bullshit_receptivity_scale_12,bullshit_receptivity_scale_13,bullshit_receptivity_scale_14,bullshit_receptivity_scale_15,bullshit_receptivity_scale_16,bullshit_receptivity_scale_17,bullshit_receptivity_scale_18,bullshit_receptivity_scale_19,bullshit_receptivity_scale_20,bullshit_receptivity_scale_21,bullshit_receptivity_scale_22,bullshit_receptivity_scale_23,bullshit_receptivity_scale_24,bullshit_receptivity_scale_25,bullshit_receptivity_scale_26,bullshit_receptivity_scale_27,bullshit_receptivity_scale_28,bullshit_receptivity_scale_29,bullshit_receptivity_scale_30,brs_not_naive,age,gender,god_belief,certain_of_god_belief,prayer_frequency,prayer_duration,religious_attendance,religious_affiliation,previous_knowledge,purpose_guess,purpose_guess_certainty,start_time,end_time,brs_total
193,1,"I get up each day at 600am because I own and operate a farm. My animals demand to be let out and feed early and with a full day of work, I can't afford to get a late start. Some mornings it is dark and some it is light, depending on the time of year. No matter rain, shine, wind, snow, hail, heat, bitter cold, it is the the same routine each morning.",1,0,1,1,1,1,1,1,1,2,1,1,1,3,1,1,2,1,1,1,1,1,1,1,3,2,1,2,1,1,1,1,1,36,2,1,7,1,1,1,Atheist,I knew nothing prior.,I think the purpose was to determine what people thought of the various statements presented.,2,2017-07-02-02-57,2017-07-02-03-09,38
194,1,My boss walked over to me and gave me the daily quota sheet so I knew what to do. He just handed it to me like usual. It's an everyday experience that I have everyday. This is how I know what I need to do for the day. Without it I'd be unable to do anything.,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,0,33,1,1,7,1,1,1,atheist,That I'd be asked to write about a life event,To test some sort of hypothesis,6,2017-07-02-20-07,2017-07-02-20-20,34
195,2,"When my sister died I was very sad.  I was crying and inconsolable.  Then I felt a presence like of her soul going by and comforting me. This made be believe in the afterlife and souls.  Well, I already did, but it confirmed my belief.  ANd it was a great comfort.",1,1,1,2,1,2,1,2,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1,0,55,2,2,6,2,2,1,None,Nothing,"I'm not sure, it seemed to be testing out bullshit psychobabble type spiritual questions.",2,2017-07-03-05-13,2017-07-03-05-26,40
196,2,"When I was 18, I went through a traumatic event that I thought would either break me or kill me. I prayed that I would be removed from the awful situation and that I would not die there. Since then, I have had many doors open up in many places and I have been able to move thousands of miles away from the location of that event. I prayed that I would be delivered from the situation and I was. I am currently in the place that I always wanted to be. I feel that all the events of my life have led to me to this specific area and that my journey is on this road that I am taking right now. I was able to secure a vehicle, a job and finances to afford all this. I feel that my god is watching out for my best interests and is enabling me to achieve the wishes of my heart. I feel that it all started with the first prayer to be delivered from a terrible situation as a teenager.",2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,28,2,2,5,4,2,2,Protestant,I knew nothing,Are religious people more susceptible to fancy meaningless statements than non religious people?,4,2017-07-03-05-15,2017-07-03-05-25,30
197,1,I take care of my elderly father and mother.  My mother is suffering from early signs of dimentia but is reasonably healthy for an 87 year old woman.  My father is two years older and has congestive heart failure.  My day starts and ends with medications and helping him take care of himself.  They can't cool for themselves so I prepare all of their meals.  They can't drive so I take them to doctors appointments at least twice a week.  I have very little interaction with my peers because they take all of my time.  It is a pleasure to do this on a daily basis however it it very tiring. I suffer from MS and it is very tiring.  I do manage to get in some guitar playing and working on MTurk to pass the time.,2,0,3,3,2,1,3,1,3,3,2,2,3,4,4,4,2,2,4,4,3,3,2,4,4,4,3,4,3,3,4,2,0,61,1,1,4,1,1,1,None,Nothing,TO see how people feel about the existence of I higher force in the universe.  Whether it be God or nature.,2,2017-07-02-21-17,2017-07-02-21-30,89
198,1,"Just another day on routine. I make a routine and follow my schedule. If things tend to fall off course then i don't make things happen. I feel that not everyday is an experience but maybe it is going to lead to one. I'm still not sure of my future, but life can bring weird things like, seeing a bird die in mid air, or watch a red bird fly around. So i might see something that looks interesting.",2,1,1,4,1,1,5,4,4,4,1,2,5,4,5,3,1,5,2,4,5,2,3,1,5,5,2,3,2,5,3,4,0,29,1,2,6,4,4,3,Christian,Profound and meaning,Just seeing what we know about different meanings and finding the key about things. Deep meanings,3,2017-07-01-20-17,2017-07-01-20-43,96
199,2,"When I was a child my grandmother passed away. She was always the one to babysit me and my brothers when my parents needed a night out. There was an event my parents had planned on attending, my grandmother was going to watch us but passed away a couple weeks prior. My parents had no other choice but to bring my brothers and I along. The event was a crowded concert. Wall to wall people standing elbow to elbow. At some point we all fought our way through the crowd to use the restroom. I was supposed to be holding on to my little brothers hand but in the confusion of the crowd he got lost. My mom began to panic and out of no where my little brother appeared. He was too short to see over the crowd of people to find us so my mom was amazed he made his way back to us alone. She asked how he found and he said ""someone grabbed my hand and led me over here"" I can't help by think my grandmother was still watching over us that night from above. That was the first time I believed in life after death.",2,1,5,4,2,2,5,2,2,2,5,5,5,4,4,5,5,5,3,5,4,5,3,4,4,5,4,4,2,3,5,5,0,29,2,2,5,2,3,4,Christian,Not much,To better understand religious beliefs.,2,2017-07-01-17-05,2017-07-01-17-30,118
200,2,"I had spent the day hiking alone up a large limestone hill and exploring the cave within.  As I emerged from the cave, I found myself at the top of an extremely steep portion of the limestone hill.  Not quite sure of the best way to get down, I eased myself in a crouched position closer to a cliff edge to try to come up with a game plane for leaving.  As I neared the cliff edge, my feet slipped on the pebbles and I slid quickly towards the edge of the cliff.  I was completely out of control in that moment and sure that I would go off the cliff.  Suddenly, I came to a stop.  I can't figure out what stopped me but I'm convinced that it must have been divine intervention that prevented a serious accident that day.",2,0,5,2,3,2,4,3,3,3,3,4,3,4,5,2,2,4,3,4,4,4,3,4,5,2,4,4,4,4,4,4,0,32,2,2,5,5,4,4,Christian non-denominational,I only expected to create a story and answer questions about my personality.,I believe that the study was looking at people's beliefs and how that influences the way that that they view a set of statements.,2,2017-07-01-18-08,2017-07-01-18-24,105
201,1,,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,1,1,7,1,1,1,none,nothing,no idea,1,2017-07-01-20-08,2017-07-01-20-20,30
202,2,I had been searching for a new job for what felt like years and I finally received a promising job interview. I had prayed that I was offered the job for weeks. The day of the interview everything went great and I walked out knowing that they would call me and offer me a position. When I left the interview I had a voicemail. It was offering me a position for a job I had applied to almost a year prior. A day later I was offered the job that I had just interviewed for. I felt like I was blessed and I knew that my prayers had been answered.,1,1,1,1,3,5,1,1,2,5,1,2,3,1,1,1,4,5,3,2,1,1,2,1,4,5,4,3,2,2,5,1,0,38,2,2,6,5,4,2,Roman Catholic,nothing,how spiritual people really are,3,2017-07-02-02-12,2017-07-02-02-33,73
203,1,"My three dogs are an experience I have every day in my life.  Many of my activities revolve around my three dogs.  I have to feed them, walk them, let them outside to play in the backyard.  They are such a part of my average day and I wouldn't have it any other way.  They consume a large portion of my day, even if they are just sleeping by my side or on my lap.  I talk to them frequently when my husband is out working and they feel like my children.  I do have one son but he no longer lives at home, so my dogs are my pride and joy don't gives me something to focus on, someone to love and care about.  They are always there for me and most of what I do, tends to center around them.  I love sitting outside on my deck, watching them play in the yard, chase squirrels or just watch the birds.  I just absolutely adore Shadow, Cuckoo and Boo Boo.  They really do add so much to my life and I wouldn't have it any other way.  They brighten up my life and my day",2,1,3,1,1,1,1,1,3,1,4,4,1,1,3,1,3,5,3,1,1,3,1,5,5,1,1,1,1,1,5,1,0,58,2,2,7,3,11,2,Catholic,I didn't know a lot about it.,I think it might have been about if we believe in God and how we view the world.  Is it more about our beliefs or do we believe in science?,2,2017-07-01-17-15,2017-07-01-17-25,64
204,1,"Every day, I end up being late no matter how early that I wake up. I always set my alarm to a little earlier, thinking it'll be enough time to get ready but I always end up rushing myself. No matter what I do, or where I'm going.. I'm always late to either leave or get to wherever I'm going. It's just who I am, I suppose.",1,1,2,2,1,1,2,2,3,3,2,4,3,2,4,3,2,3,2,1,2,1,2,4,1,2,2,1,3,2,4,1,0,27,2,2,1,4,3,3,Baptist,I just knew it was an experiment related to writing.,I think the purpose was to see what someone chose to write about and compare it to the other questions.,4,2017-07-02-00-16,2017-07-02-00-38,67
205,2,I WAS SAVED 25 YEARS AGO GOT MERRID AND HADE A SON WHEN MY SON WAS 10 YEARS OLD HE GOD BONE INFACTION HOSPITAL WANTED TO DO AN OPERATION WE PRAYDE ANT HE WAS HEELED THAT WAS AMAZING.,1,1,3,3,3,3,2,3,4,3,4,4,2,3,3,3,4,3,3,2,3,3,3,3,2,3,4,4,3,3,4,3,0,45,1,2,7,5,2,6,PENTICOSTAL,IDK,BELIVING IN GOD,6,2017-07-01-19-56,2017-07-01-20-06,93
206,2,"I've had my faith shaken so many times in the past that I thought God gave up on me.  In my last relationship I was beaten, bruised, lied to, cheated on and anything else negative you could think of.  I finally moved out clear across country to family on hopes and dimes.  I never really thought I could feel happiness again.  I was in therapy over all this.  I had had a mental breakdown during that last relationship that broke me down to nothing.  I was just beginning to pick up the pieces when I moved down here.  I signed up on this dating site thinking I may find someone.  I didn't.  Until months upon months later.  He just fell into my lap and he was everything I had asked God for.  It started putting more faith in me for God knowing I had a man who was there to love me and not hurt me.  And he is a religious man himself.",1,1,4,3,3,2,5,3,3,4,5,5,5,3,5,5,2,5,5,5,3,5,1,5,4,5,5,2,5,5,4,4,0,36,2,2,7,4,3,4,Christian,to write a story and answer questions,To see what is profound or not according to our own opinions.,2,2017-07-02-02-59,2017-07-02-03-17,120
